msisdn,imei_tac,brand_name,model_name,os_name,os_vendor
e880787b9d931d4da3594cf7036580f7,b821c6d5e0ccef125531049192bb85c9,SYMPHONY,P8 PRO,,
4c98098dec1b32b94130d5f5995dc730,34b31c54f0f0908395cb901a5a081e03,SAMSUNG,"GALAXY S IV MINI (GT-I9190,GT-I9192)",Android,Google
aca8627dfabaf5aa531618a4b81388b2,3a17976284ec1613d57156a7265e984d,WALTON,OLVIO P10,,
5bfff96406e7944355bd4afefa098ac3,f6028db2c8618fb1498527636dbe176a,SYMPHONY,B17,,
e6c000c246b57509b504a74065bf4281,ee73cd1cb74619b780ccb34406482160,,,,
f16244c8157f7212555182297d1f4293,97d71c5705b88d5350190afa5fea6fa6,SYMPHONY,FT10,Proprietary OS,Proprietary OS
bd5a9db1df509d4495ca6810b2239784,e41a0390b67b5ef2a1e1aff042ec8939,SAMSUNG,GALAXY J7 DUOS LTE (SM-J710F DS),Android,Google
c51b9628a80ee50e2abbe332907ea019,36387a1b486cfa11f7b58994ca8ffd0b,QPHONE,"Q10,Q20,Q30,Q40,Q50",Proprietary OS,Proprietary OS
a0619bd7aeee41cd6ac2dde379d8da21,71ff18f7fbf632676dcb4709e47f1458,SMARTA,B21,,
f7ef2e130dee0bb844d7d949afe1a3b1,4c4daae610608092e66a6b968ec7444a,SYMPHONY,BL90,,
be9a8ce2d49365b3336580cab7d5c378,33adce6d1b4d5b0cb3b2b712b3680e63,WALTON,PRIMO HM4 PLUS,Android,Google
dad22c2689ddedb29a943d592f03c3b5,42a946abcc9d0077a930d94b6cc33e21,NOKIA,105 SS (TA-1010),Proprietary OS,Proprietary OS
3c0d6492a591ef26f8a57fa06cc71396,340b5ca394010ad80ea875be66a225fb,SAMSUNG,GALAXY GRAND (GT-I9060I DS),Android,Google
49e9b3ea1dfdd74a2bcb7341d9be4579,36f95bdfed558b60b4633e207f1a9934,NOKIA,105 DUAL SIM (RM-1133),Symbian OS,Symbian
8724903cc1c484ac57c9b6aa5ec5901b,e312686240186ac665f6f3216616d52e,SPORTS,"SP1, SP3, SP7, SP9, SP10",Proprietary OS,Proprietary OS
dd490c6cd277009c87a449c558ffb65b,60a53011714b73dc83a849a5d3e61fdb,SAMSUNG,GALAXY S DUOS II (GT-S7582),Android,Google
a19f1d8a3665af844a03127e68b71cf9,9d8db87f3f9002eaf852d766b2f425e5,XIAOMI,REDMI NOTE 4 (2016102),Android,Google
69c2e6ca2c9805034ccc407b49425084,2f63b5598d57d267b61ef57005406a03,SYMPHONY,D52J,,
84c3a09533687b5c85886c01d21d1af1,f27e4d0ec74b2133783dd316f209d5f1,XIAOMI,REDMI NOTE 5A (MDG6),Android,Google
fb1a5a40990762a258169a52607e4615,f784c54c5bd1f902ca99e321f3c9c57c,APPLE,IPHONE 7 PLUS (A1784),iOS,Apple
8a28eaa3df65c18ab368a8229f7eba25,91ebc6b5482d05880ef0bc19a9c9f6e0,WALTON,OLVIO L9,,
adb5aa3b2dc1edcaed042aad4851013d,2959fdcc525e80660a8e7f680eab71a9,SAMSUNG,GALAXY J1 (SM-J100H DS),Android,Google
d170e3cb1b07b69d54bdce9e74c0ca09,fc1a36daef83627067c495147d82344b,SYMPHONY,D105,,
4f847776a9e83c5346463d4f7c21767e,ad64368ee3ee572f421dc2029b5766c4,WALTON,OLVIO L7,,
c1a9cf3be2f54ec610927a4fbc5347ff,32f312df63b65cc77939ae0af0fe52c8,NOKIA,130,Proprietary OS,Proprietary OS
4282e05942dd08832393bd013e64fe95,18acf81c5922cf4c555ab660c0aede8d,SAMSUNG,GALAXY J7 (SM-J701F DS),Android,Google
b28cafae0e5c11a3ce9e73c2b6f73635,8738747c643c1ebdb59996c118d8da8b,,,,
729d6a12779e68fd0655e204ff11c7cd,157ab71eb007998f57292ac5b8bcbdf1,SB TEL,"BL60, D54I",Proprietary OS,Proprietary OS
1faa8153cec9dea6babd08ab269c0cd3,68492f3a19d5704ef4b16c0a20d13a74,SAMSUNG,GALAXY GRAND (GT-I9060I DS),Android,Google
e6bae3f97ea8f41c8263170ab04b6b0f,157ab71eb007998f57292ac5b8bcbdf1,SB TEL,"BL60, D54I",Proprietary OS,Proprietary OS
